mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.008245038986206054,0.007033079420874494,0.007641506195068359,0.007069667815772565,25,2,"{'n_neighbors': 25, 'p': 2}",0.5463576158940397,0.5629139072847682,0.5463576158940397,0.5348837209302325,0.5581395348837209,0.5497304789773603,0.00987616968708486,89,0.615257048092869,0.6185737976782753,0.6102819237147595,0.5956917978458989,0.6172328086164043,0.6114074751896414,0.008346966869187334
0.0017068862915039062,0.002096117417351897,0.012857723236083984,0.008020324204028451,26,1,"{'n_neighbors': 26, 'p': 1}",0.5662251655629139,0.5860927152317881,0.5529801324503312,0.53156146179402,0.5581395348837209,0.5589998019845549,0.017754271712797136,78,0.6194029850746269,0.6102819237147595,0.6135986733001658,0.6072908036454018,0.6056338028169014,0.6112416377103711,0.004901860065858979
0.00017418861389160157,0.00034837722778320314,0.011783266067504882,0.006323428584471198,26,2,"{'n_neighbors': 26, 'p': 2}",0.5662251655629139,0.5894039735099338,0.5463576158940397,0.5448504983388704,0.5548172757475083,0.5603309058106533,0.016402935874613705,72,0.6144278606965174,0.6077943615257048,0.6160862354892206,0.6064623032311516,0.6122618061309031,0.6114065134146995,0.0037216318821389847
0.004135751724243164,0.0061247248200130494,0.015053033828735352,0.0020736523207620827,27,1,"{'n_neighbors': 27, 'p': 1}",0.5562913907284768,0.5695364238410596,0.5364238410596026,0.5182724252491694,0.5481727574750831,0.5457393676706783,0.017462980392572863,93,0.6194029850746269,0.6135986733001658,0.6135986733001658,0.5981772990886496,0.6114333057166529,0.6112421872960522,0.007048865200591894
0.004254007339477539,0.006094579143989056,0.01183938980102539,0.006229586298824786,27,2,"{'n_neighbors': 27, 'p': 2}",0.5562913907284768,0.5761589403973509,0.5231788079470199,0.53156146179402,0.5382059800664452,0.5450793161866626,0.01898031113846996,94,0.6127694859038143,0.6094527363184079,0.6194029850746269,0.59983429991715,0.6130903065451533,0.6109099627518304,0.006405262987436993
0.0036995410919189453,0.006012805798544183,0.013619232177734374,0.0032855173841580634,28,1,"{'n_neighbors': 28, 'p': 1}",0.5662251655629139,0.5860927152317881,0.543046357615894,0.5548172757475083,0.5647840531561462,0.5629931134628501,0.014226472639496796,56,0.6127694859038143,0.6086235489220564,0.615257048092869,0.6031483015741508,0.5981772990886496,0.607595136716308,0.006245100727512998
0.0036243915557861326,0.00445305828498372,0.011257743835449219,0.006706969399398547,28,2,"{'n_neighbors': 28, 'p': 2}",0.5794701986754967,0.5927152317880795,0.5496688741721855,0.5448504983388704,0.5514950166112956,0.5636399639171855,0.01892988454646175,54,0.6086235489220564,0.6077943615257048,0.6127694859038143,0.603976801988401,0.59983429991715,0.6065996996514252,0.00438724676715341
0.0004004001617431641,0.0008008003234863282,0.014197778701782227,0.0030966297945506055,29,1,"{'n_neighbors': 29, 'p': 1}",0.5761589403973509,0.5728476821192053,0.5331125827814569,0.5448504983388704,0.5548172757475083,0.5563573958768784,0.016365406823872827,82,0.6185737976782753,0.6044776119402985,0.6135986733001658,0.6106048053024027,0.59983429991715,0.6094178376276584,0.006617702146828277
0.0031672954559326173,0.0063345909118652345,0.011578369140625,0.006233718778345822,29,2,"{'n_neighbors': 29, 'p': 2}",0.5596026490066225,0.5827814569536424,0.5331125827814569,0.5282392026578073,0.5282392026578073,0.5463950188114672,0.021606039911786827,92,0.6144278606965174,0.6086235489220564,0.6144278606965174,0.6023198011599006,0.6089478044739023,0.6097493751897789,0.004491882098555406
0.0008059501647949219,0.000987084989441319,0.011031866073608398,0.0062761662922306395,30,1,"{'n_neighbors': 30, 'p': 1}",0.5761589403973509,0.5794701986754967,0.5463576158940397,0.5614617940199336,0.574750830564784,0.567639875910321,0.012281693367000938,40,0.6086235489220564,0.6019900497512438,0.6218905472636815,0.6056338028169014,0.6006628003314002,0.6077601498170566,0.007597385946102885
0.00564422607421875,0.0069893015054183615,0.009541654586791992,0.007457557234067283,30,2,"{'n_neighbors': 30, 'p': 2}",0.5761589403973509,0.5695364238410596,0.5463576158940397,0.5647840531561462,0.5548172757475083,0.5623308618072209,0.010590114163619003,59,0.6119402985074627,0.6094527363184079,0.6127694859038143,0.5973487986743994,0.6056338028169014,0.6074290244441971,0.005617851978943117
0.006476974487304688,0.007938066657867343,0.010477638244628907,0.009041247758956804,31,1,"{'n_neighbors': 31, 'p': 1}",0.5596026490066225,0.5695364238410596,0.5463576158940397,0.5514950166112956,0.5581395348837209,0.5570262480473477,0.007858701942360921,80,0.6144278606965174,0.6185737976782753,0.6169154228855721,0.6031483015741508,0.5990057995028998,0.6104142364674832,0.007847283444559849
0.0034724712371826173,0.004772170736324147,0.01733689308166504,0.0063687852726296255,31,2,"{'n_neighbors': 31, 'p': 2}",0.5562913907284768,0.5662251655629139,0.5463576158940397,0.5415282392026578,0.5348837209302325,0.5490572264636642,0.01106284837676158,90,0.6111111111111112,0.6111111111111112,0.615257048092869,0.6031483015741508,0.6031483015741508,0.6087551746926785,0.004821810507725006
0.003123044967651367,0.006246089935302734,0.012475109100341797,0.00624490493515795,32,1,"{'n_neighbors': 32, 'p': 1}",0.5695364238410596,0.5894039735099338,0.5463576158940397,0.5647840531561462,0.5780730897009967,0.5696310312204351,0.014334515032186414,28,0.6135986733001658,0.6061359867330016,0.6094527363184079,0.6006628003314002,0.6048053024026512,0.6069310998171253,0.0043648135058216905
0.006833076477050781,0.0072241175291914385,0.014157390594482422,0.003228942930629667,32,2,"{'n_neighbors': 32, 'p': 2}",0.5662251655629139,0.5629139072847682,0.5596026490066225,0.5647840531561462,0.5681063122923588,0.5643264174605619,0.0029124372312088285,49,0.6177446102819237,0.6053067993366501,0.6111111111111112,0.5990057995028998,0.5981772990886496,0.6062691238642468,0.007406634951104382
0.001101064682006836,0.002202129364013672,0.0156890869140625,0.009885776136541385,33,1,"{'n_neighbors': 33, 'p': 1}",0.5596026490066225,0.5827814569536424,0.5331125827814569,0.5382059800664452,0.5647840531561462,0.5556973443928626,0.01815151848481813,84,0.6127694859038143,0.6111111111111112,0.6086235489220564,0.5990057995028998,0.6031483015741508,0.6069316494028065,0.005129202210780294
0.007446670532226562,0.007315876657728867,0.011678695678710938,0.0059959899426889705,33,2,"{'n_neighbors': 33, 'p': 2}",0.5529801324503312,0.5596026490066225,0.5463576158940397,0.5481727574750831,0.5681063122923588,0.5550438934236871,0.007979123699592274,85,0.62106135986733,0.6119402985074627,0.6119402985074627,0.5948632974316487,0.6031483015741508,0.6085907111776109,0.008899643360805735
0.0031263351440429686,0.006252670288085937,0.014284658432006835,0.0031137023304857476,34,1,"{'n_neighbors': 34, 'p': 1}",0.5728476821192053,0.5993377483443708,0.5529801324503312,0.5448504983388704,0.5946843853820598,0.5729400893269675,0.021712136477179803,8,0.6135986733001658,0.5970149253731343,0.6102819237147595,0.5990057995028998,0.608119304059652,0.6056041251901223,0.006471985454826593
0.0006048202514648438,0.0012096405029296876,0.008035898208618164,0.00699484978972223,34,2,"{'n_neighbors': 34, 'p': 2}",0.5728476821192053,0.5860927152317881,0.5629139072847682,0.5481727574750831,0.584717607973422,0.5709489340168533,0.014183311382124381,18,0.6169154228855721,0.6003316749585407,0.6127694859038143,0.5874067937033969,0.603976801988401,0.604280035887945,0.010316119161747222
0.0031171798706054687,0.006234359741210937,0.012520694732666015,0.0062605753070810385,35,1,"{'n_neighbors': 35, 'p': 1}",0.5662251655629139,0.5794701986754967,0.5331125827814569,0.5481727574750831,0.5813953488372093,0.561675210666432,0.018570877691468698,63,0.6160862354892206,0.6053067993366501,0.6144278606965174,0.603976801988401,0.6106048053024027,0.6100805005626384,0.004801804812407506
0.0007687091827392578,0.0015374183654785155,0.015814542770385742,0.00021634091883205762,35,2,"{'n_neighbors': 35, 'p': 2}",0.5728476821192053,0.5794701986754967,0.5496688741721855,0.5348837209302325,0.5780730897009967,0.5629887131196234,0.017684375862683233,57,0.62106135986733,0.6053067993366501,0.6177446102819237,0.5956917978458989,0.6056338028169014,0.6090876740297408,0.009208533394023194
0.004951763153076172,0.00640372820200624,0.015053987503051758,0.004809021139791392,36,1,"{'n_neighbors': 36, 'p': 1}",0.5827814569536424,0.5761589403973509,0.5562913907284768,0.5548172757475083,0.5880398671096345,0.5716177861873226,0.013653497113606035,11,0.615257048092869,0.6028192371475953,0.6077943615257048,0.6014913007456504,0.608119304059652,0.6070962503142943,0.00485470740431047
0.0005987167358398437,0.0011974334716796874,0.014204692840576173,0.0031514151313870938,36,2,"{'n_neighbors': 36, 'p': 2}",0.5728476821192053,0.5794701986754967,0.5562913907284768,0.5514950166112956,0.5813953488372093,0.5682999273943368,0.012194728989034504,36,0.6069651741293532,0.6011608623548922,0.6094527363184079,0.5923777961888981,0.6056338028169014,0.6031180743616906,0.00600734987256624
0.0056301593780517575,0.00696593688137943,0.012585639953613281,0.011714748730558827,37,1,"{'n_neighbors': 37, 'p': 1}",0.5562913907284768,0.5662251655629139,0.5463576158940397,0.5548172757475083,0.5813953488372093,0.5610173593540296,0.01198388580866955,67,0.6111111111111112,0.6094527363184079,0.6177446102819237,0.6023198011599006,0.6089478044739023,0.6099152126690491,0.004930916325561789
0.0066106319427490234,0.008121051825197921,0.01136922836303711,0.00982660089966022,37,2,"{'n_neighbors': 37, 'p': 2}",0.5695364238410596,0.5695364238410596,0.5529801324503312,0.5514950166112956,0.5946843853820598,0.5676464764251612,0.015583090983102215,39,0.6160862354892206,0.6094527363184079,0.6135986733001658,0.5940347970173985,0.6089478044739023,0.608424049319819,0.007666406308796299
0.0,0.0,0.01605978012084961,0.009794247527193708,38,1,"{'n_neighbors': 38, 'p': 1}",0.5827814569536424,0.5761589403973509,0.5529801324503312,0.5581395348837209,0.5780730897009967,0.5696266308772084,0.011799342928059552,29,0.6127694859038143,0.6011608623548922,0.6169154228855721,0.5965202982601492,0.6056338028169014,0.6065999744442659,0.007437588965594844
0.0036913394927978516,0.005965320736689696,0.005345916748046875,0.0067213590664170555,38,2,"{'n_neighbors': 38, 'p': 2}",0.5629139072847682,0.5827814569536424,0.5629139072847682,0.5514950166112956,0.5913621262458472,0.5702932828760643,0.014574881375354717,24,0.6119402985074627,0.6011608623548922,0.6177446102819237,0.5923777961888981,0.6072908036454018,0.6061028741957157,0.008761483497693677
0.0035805702209472656,0.007161140441894531,0.015471124649047851,0.0003558120596972975,39,1,"{'n_neighbors': 39, 'p': 1}",0.5794701986754967,0.5728476821192053,0.5562913907284768,0.5448504983388704,0.5813953488372093,0.5669710237398518,0.014157668223029168,44,0.6127694859038143,0.6069651741293532,0.6194029850746269,0.5940347970173985,0.6072908036454018,0.6080926491541189,0.008358634618970368
0.0031373023986816405,0.006274604797363281,0.018785429000854493,0.006294397663794422,39,2,"{'n_neighbors': 39, 'p': 2}",0.5695364238410596,0.5927152317880795,0.5562913907284768,0.5481727574750831,0.584717607973422,0.5702866823612242,0.016713755969382214,25,0.6127694859038143,0.599502487562189,0.6202321724709784,0.5973487986743994,0.6089478044739023,0.6077601498170566,0.008469244821412742
0.0,0.0,0.012388324737548828,0.006198596901157565,40,1,"{'n_neighbors': 40, 'p': 1}",0.5761589403973509,0.5927152317880795,0.5695364238410596,0.5481727574750831,0.5714285714285714,0.5716023849860289,0.014281178867378237,12,0.6077943615257048,0.599502487562189,0.6202321724709784,0.5923777961888981,0.6072908036454018,0.6054395242786343,0.009312916621113857
0.0008006095886230469,0.0016012191772460938,0.015217781066894531,0.0011235300930396669,40,2,"{'n_neighbors': 40, 'p': 2}",0.5629139072847682,0.5761589403973509,0.5794701986754967,0.5614617940199336,0.574750830564784,0.5709511341884668,0.007331820932501538,15,0.603648424543947,0.599502487562189,0.6185737976782753,0.5940347970173985,0.6006628003314002,0.6032844614266419,0.008253835436445303
0.0,0.0,0.012642860412597656,0.006377840348887463,41,1,"{'n_neighbors': 41, 'p': 1}",0.5794701986754967,0.5827814569536424,0.5397350993377483,0.5415282392026578,0.5714285714285714,0.5629887131196233,0.018632797844339126,58,0.6086235489220564,0.599502487562189,0.6177446102819237,0.5932062966031483,0.6072908036454018,0.6052735494029438,0.008363526957067593
0.0006058692932128906,0.0012117385864257812,0.012594366073608398,0.0029912396841330394,41,2,"{'n_neighbors': 41, 'p': 2}",0.5562913907284768,0.5860927152317881,0.5662251655629139,0.5481727574750831,0.574750830564784,0.5663065719126091,0.01335621712036247,45,0.6044776119402985,0.603648424543947,0.6144278606965174,0.5990057995028998,0.6072908036454018,0.6057701000658129,0.00508325000753769
0.005941200256347656,0.00559157868299377,0.00833740234375,0.0045924724156456275,42,1,"{'n_neighbors': 42, 'p': 1}",0.5695364238410596,0.5728476821192053,0.5529801324503312,0.5514950166112956,0.5714285714285714,0.5636575652900927,0.009395136231167871,52,0.6053067993366501,0.6069651741293532,0.615257048092869,0.59983429991715,0.608119304059652,0.6070965251071349,0.004971931180323376
0.003130483627319336,0.006260967254638672,0.014457416534423829,0.010187945085716637,42,2,"{'n_neighbors': 42, 'p': 2}",0.5695364238410596,0.5827814569536424,0.5695364238410596,0.5548172757475083,0.5714285714285714,0.5696200303623682,0.008895273969858482,31,0.6061359867330016,0.5986733001658375,0.6119402985074627,0.5940347970173985,0.6097763048881525,0.6041121374623706,0.006761547240498281
0.006365633010864258,0.007798335893538031,0.024427318572998048,0.019192195488117753,43,1,"{'n_neighbors': 43, 'p': 1}",0.5695364238410596,0.5794701986754967,0.5331125827814569,0.5382059800664452,0.5548172757475083,0.5550284922223934,0.017726960870105078,86,0.6061359867330016,0.6053067993366501,0.6235489220563848,0.5940347970173985,0.59983429991715,0.6057721610121171,0.009893291381504996
0.002006864547729492,0.002538837231732262,0.00917658805847168,0.007504923172312604,43,2,"{'n_neighbors': 43, 'p': 2}",0.5662251655629139,0.5794701986754967,0.5562913907284768,0.5548172757475083,0.5681063122923588,0.5649820686013508,0.008944976214541994,48,0.6077943615257048,0.593698175787728,0.6102819237147595,0.5981772990886496,0.6064623032311516,0.6032828126695987,0.006283029871281854
0.0005992412567138672,0.0011984825134277344,0.011160516738891601,0.006139474657496126,44,1,"{'n_neighbors': 44, 'p': 1}",0.5695364238410596,0.5761589403973509,0.5529801324503312,0.5481727574750831,0.5647840531561462,0.5623264614639941,0.010363802299186807,60,0.6094527363184079,0.6011608623548922,0.6135986733001658,0.5940347970173985,0.608119304059652,0.6052732746101033,0.006900657364424298
0.0031255245208740234,0.006251049041748047,0.01038064956665039,0.006622343605774995,44,2,"{'n_neighbors': 44, 'p': 2}",0.5761589403973509,0.5894039735099338,0.5629139072847682,0.5614617940199336,0.5813953488372093,0.5742667928098392,0.010736729267616362,5,0.6086235489220564,0.6019900497512438,0.6069651741293532,0.5932062966031483,0.6106048053024027,0.6042779749416409,0.006228169843789802
0.0038735389709472655,0.006346683040735,0.011087560653686523,0.006013131076577215,45,1,"{'n_neighbors': 45, 'p': 1}",0.5695364238410596,0.5794701986754967,0.5364238410596026,0.5548172757475083,0.5614617940199336,0.5603419066687202,0.014520883293422784,70,0.6144278606965174,0.5970149253731343,0.62106135986733,0.5973487986743994,0.603976801988401,0.6067659493199564,0.009535283800600513
0.0,0.0,0.01178598403930664,0.00605600032985205,45,2,"{'n_neighbors': 45, 'p': 2}",0.5761589403973509,0.5993377483443708,0.5463576158940397,0.5614617940199336,0.5714285714285714,0.5709489340168533,0.017481634647780405,18,0.6127694859038143,0.5945273631840796,0.6044776119402985,0.5948632974316487,0.6031483015741508,0.6019572120067984,0.006785317303329473
0.0035230636596679686,0.006095928206093373,0.010649013519287109,0.005775655645773714,46,1,"{'n_neighbors': 46, 'p': 1}",0.5728476821192053,0.5728476821192053,0.5695364238410596,0.5548172757475083,0.5614617940199336,0.5663021715693825,0.0070919657547544035,46,0.6077943615257048,0.5903814262023217,0.6135986733001658,0.5981772990886496,0.6072908036454018,0.6034485127524487,0.008187915539481913
0.0,0.0,0.01571993827819824,0.0004802389490627043,46,2,"{'n_neighbors': 46, 'p': 2}",0.5695364238410596,0.5827814569536424,0.5596026490066225,0.5647840531561462,0.5714285714285714,0.5696266308772084,0.007749004422344938,29,0.6069651741293532,0.5912106135986733,0.6011608623548922,0.5948632974316487,0.6064623032311516,0.6001324501491438,0.006247782430399797
0.0037384986877441405,0.006053820479876845,0.012455177307128907,0.0062906105567078485,47,1,"{'n_neighbors': 47, 'p': 1}",0.5662251655629139,0.5662251655629139,0.5463576158940397,0.5481727574750831,0.5647840531561462,0.5583529515302194,0.009086550541332363,79,0.6053067993366501,0.5953565505804311,0.6227197346600332,0.5956917978458989,0.608119304059652,0.605438837296533,0.0100248594329972
0.004641056060791016,0.006221957285439493,0.008388757705688477,0.006561102415974732,47,2,"{'n_neighbors': 47, 'p': 2}",0.5596026490066225,0.5761589403973509,0.5397350993377483,0.5581395348837209,0.574750830564784,0.5616774108380453,0.013258319943566795,62,0.6028192371475953,0.5920398009950248,0.6053067993366501,0.5965202982601492,0.603976801988401,0.6001325875455641,0.0050459957681261705
0.002118492126464844,0.002975232369024881,0.010099124908447266,0.0066749506360335034,48,1,"{'n_neighbors': 48, 'p': 1}",0.5662251655629139,0.5827814569536424,0.5728476821192053,0.5581395348837209,0.5647840531561462,0.5689555785351257,0.008344422851320471,35,0.6019900497512438,0.5920398009950248,0.6135986733001658,0.5965202982601492,0.6089478044739023,0.6026193253560972,0.007875483277004833
0.0016247749328613282,0.003249549865722656,0.01250905990600586,0.0062545321678358305,48,2,"{'n_neighbors': 48, 'p': 2}",0.5596026490066225,0.5827814569536424,0.5629139072847682,0.5614617940199336,0.5681063122923588,0.5669732239114651,0.008394800849902778,43,0.5970149253731343,0.5845771144278606,0.6119402985074627,0.5923777961888981,0.6006628003314002,0.5973145869657511,0.009075537204389509
0.006356000900268555,0.005751282120552659,0.014197969436645507,0.004601083285395529,49,1,"{'n_neighbors': 49, 'p': 1}",0.5662251655629139,0.5761589403973509,0.5596026490066225,0.5415282392026578,0.5581395348837209,0.5603309058106533,0.01135025738023827,72,0.6019900497512438,0.5961857379767828,0.6169154228855721,0.6023198011599006,0.6064623032311516,0.6047746630009302,0.006896321204852486
0.00612788200378418,0.007507532950829642,0.01290431022644043,0.0065001832075324475,49,2,"{'n_neighbors': 49, 'p': 2}",0.5629139072847682,0.5761589403973509,0.5529801324503312,0.5514950166112956,0.5581395348837209,0.5603375063254934,0.00887814475142805,71,0.5953565505804311,0.5903814262023217,0.6077943615257048,0.5948632974316487,0.6014913007456504,0.5979773872971513,0.0060495543053670515
0.00039854049682617185,0.0007970809936523437,0.01518254280090332,0.010234886543670782,50,1,"{'n_neighbors': 50, 'p': 1}",0.5629139072847682,0.5927152317880795,0.5860927152317881,0.5548172757475083,0.5614617940199336,0.5716001848144157,0.014938427417705485,13,0.6019900497512438,0.5953565505804311,0.6111111111111112,0.5956917978458989,0.6048053024026512,0.6017909623382673,0.005909188051569294
0.0031251907348632812,0.0062503814697265625,0.010341882705688477,0.005671040562534518,50,2,"{'n_neighbors': 50, 'p': 2}",0.5562913907284768,0.5860927152317881,0.5562913907284768,0.5581395348837209,0.5647840531561462,0.5643198169457218,0.011325915031041344,50,0.6019900497512438,0.5829187396351575,0.6086235489220564,0.5940347970173985,0.6023198011599006,0.5979773872971513,0.008838615988847524
